id,date,nday,h,m,foF2,h'Es,comp_1,comp_2
ak002e439z6u,2002-10-22,12.0,1,45,9.55,107.9089388997608,0.948599843685287,0.4876876019875792
ak002e439z6u,2002-10-22,12.0,2,0,9.52625,103.2158520874103,0.6642806428698912,-0.5110858263929237
ak002e439z6u,2002-10-22,12.0,2,15,8.623948571453932,107.57560556642746,0.5683251327624845,-0.1753072732941473
ak002e439z6u,2002-10-22,12.0,2,30,9.361904761904762,106.57560556642746,0.6455126021105377,0.1558530792102579
ak002e439z6u,2002-10-22,12.0,2,45,9.603333333333332,108.57560556642746,0.5737286093057703,0.48833421581096825
ak002e439z6u,2002-10-22,12.0,3,0,6.935,115.4544694498804,0.07164956383209226,-0.5164311351536117
ak002e439z6u,2002-10-22,12.0,3,15,8.116666666666667,106.33333333333331,0.23768651958180934,-0.182905837223089
ak002e439z6u,2002-10-22,12.0,3,30,7.4833333333333325,108.9544694498804,0.12360189417887275,0.1456484537454441
ak002e439z6u,2002-10-22,12.0,3,45,6.866666666666667,110.44444444444444,0.027314619764755504,0.48324201542177403
ak002e439z6u,2002-10-22,12.0,4,0,5.651666666666667,107.0378027832137,-0.2443329076469186,-0.5140941853357244
ak002e439z6u,2002-10-22,12.0,4,15,5.838333333333334,108.66666666666669,-0.19555908656459678,-0.1790422740721183
ak002e439z6u,2002-10-22,12.0,4,30,5.605,103.11111111111107,-0.2633639229944258,0.15387196021494104
ak002e439z6u,2002-10-22,12.0,4,45,5.601666666666668,104.7878027832137,-0.3303096297662881,0.48905452357290885
ak002e439z6u,2002-10-22,12.0,5,0,5.325,112.01503750815394,-0.38849483059324263,-0.5132223168773328
ak002e439z6u,2002-10-22,12.0,5,15,5.5,107.4722222222222,-0.3429232798086659,-0.17662171835149537
ak002e439z6u,2002-10-22,12.0,5,30,5.466666666666666,110.26666666666668,-0.35848440803347487,0.15432127173439494
ak002e439z6u,2002-10-22,12.0,5,45,5.251666666666666,119.43333333333334,-0.3661309275632667,0.48342544181672
ak002e439z6u,2002-10-22,12.0,6,0,5.0,116.83333333333331,-0.3977594117562939,-0.5187396897451075
ak002e439z6u,2002-10-22,12.0,6,15,5.066666666666666,105.90476190476193,-0.44661134324017,-0.18102028151942962
ak002e439z6u,2002-10-22,12.0,6,30,4.833333333333333,112.38888888888893,-0.4271945995752016,0.1519329817294705
ak002e439z6u,2002-10-22,12.0,6,45,4.6,114.83333333333331,-0.4651031681583543,0.4795435998654008
ak002e439z6u,2002-10-22,12.0,7,0,4.3500000000000005,110.23224722765819,-0.5311070708387271,-0.5187824410264689
ak002e439z6u,2002-10-22,12.0,7,15,4.5,104.12113611654706,-0.5242216717668248,-0.1840476541052656
ak002e439z6u,2002-10-22,12.0,7,30,4.249999999999999,110.55555555555556,-0.5858560022282494,0.1489261112334535
ak002e439z6u,2002-10-22,12.0,7,45,4.066666666666666,109.25,-0.6198054655080952,0.4818207323567647
ak002e439z6u,2002-10-22,12.0,8,0,3.7,110.43333333333334,-0.6823159625287508,-0.5164460314936477
ak002e439z6u,2002-10-22,12.0,8,15,3.8333333333333335,118.58333333333331,-0.626053031560284,-0.1834621276023743
ak002e439z6u,2002-10-22,12.0,8,30,3.583333333333333,108.83333333333331,-0.629862471378614,0.14576635047010078
ak002e439z6u,2002-10-22,12.0,8,45,3.333333333333333,118.39444444444445,-0.6896440329735781,0.48338977931899785
ak002e439z6u,2002-10-22,12.0,9,0,3.685,112.11111111111107,-0.6166519945780233,-0.5158809123519079
ak002e439z6u,2002-10-22,12.0,9,15,3.15,106.2878027832137,-0.7906029666097851,-0.1768558905414827
ak002e439z6u,2002-10-22,12.0,9,30,3.1166666666666667,109.17669167210262,-0.7585080460078146,0.15274538047266345
ak002e439z6u,2002-10-22,12.0,9,45,3.72,140.41666666666666,-0.5969114643926913,0.48374387084609816
ak002e439z6u,2002-10-22,12.0,10,0,4.434583333333333,106.33333333333331,-0.6003563999862241,-0.5008764144055177
ak002e439z6u,2002-10-22,12.0,10,15,4.192083333333334,106.7878027832137,-0.6826622246029881,-0.1709373596587816
ak002e439z6u,2002-10-22,12.0,10,30,3.8333333333333335,105.17857142857143,-0.6697228798835987,0.16324440166405546
ak002e439z6u,2002-10-22,12.0,10,45,4.102777777777779,115.0,-0.7896553870418529,0.5022908674597946
ak002e439z6u,2002-10-22,12.0,11,0,4.283333333333333,105.77777777777777,-0.7738403736790419,-0.48403287717251403
ak002e439z6u,2002-10-22,12.0,11,15,4.932281904787264,106.0,-0.5111536903992465,-0.16227539188931517
ak002e439z6u,2002-10-22,12.0,11,30,4.5,105.5,-0.7241100133389644,0.18064843087831353
ak002e439z6u,2002-10-22,12.0,11,45,4.916666666666667,106.62113611654706,-0.7197338565615493,0.515871873305173
ak002e439z6u,2002-10-22,12.0,12,0,4.75,102.83333333333334,-0.6184075592856639,-0.4867740210723838
ak002e439z6u,2002-10-22,12.0,12,15,4.511111111111111,105.66666666666669,-0.6960466596657564,-0.1559114679879237
ak002e439z6u,2002-10-22,12.0,12,30,4.539444444444444,100.0,-0.7264805897511141,0.1760964266898816
ak002e439z6u,2002-10-22,12.0,12,45,4.508333333333334,103.33333333333331,-0.5963858265253121,0.5084631674115898
ak002e439z6u,2002-10-22,12.0,13,0,4.583333333333333,106.62113611654706,-0.522465705029843,-0.4897784345834944
ak002e439z6u,2002-10-22,12.0,13,15,4.782281904787265,106.66666666666669,-0.5190108884696913,-0.16511918102979029
ak002e439z6u,2002-10-22,12.0,13,30,4.594444444444443,103.06666666666666,-0.6234654065002475,0.17642683373082158
ak002e439z6u,2002-10-22,12.0,13,45,4.516666666666667,104.83333333333331,-0.5346320156870967,0.5044324832417102
ak002e439z6u,2002-10-22,12.0,14,0,4.38125,109.89755626223088,-0.566171022644316,-0.4963794893392062
ak002e439z6u,2002-10-22,12.0,14,15,4.533333333333333,109.8634083496412,-0.5771377445972986,-0.16150941244313763
ak002e439z6u,2002-10-22,12.0,14,30,3.991666666666666,109.8634083496412,-0.7216178377397461,0.17042905535617803
ak002e439z6u,2002-10-22,12.0,14,45,4.325,105.4544694498804,-0.620397504969843,0.499550485696737
ak002e439z6u,2002-10-22,12.0,15,0,5.7,109.8634083496412,-0.17192461159382558,-0.5084065056147524
ak002e439z6u,2002-10-22,12.0,15,15,5.333333333333333,108.24227223309413,-0.3304310865140264,-0.17030517159914396
ak002e439z6u,2002-10-22,12.0,15,30,5.566666666666666,113.2878027832137,-0.16940672413035282,0.15758837491283434
ak002e439z6u,2002-10-22,12.0,15,45,5.7333333333333325,114.9089388997608,-0.09501438868675602,0.48902145629626265
ak002e439z6u,2002-10-22,12.0,16,0,6.133333333333333,109.9089388997608,0.15706730128927984,-0.51462730711638
ak002e439z6u,2002-10-22,12.0,16,15,6.45,109.8634083496412,0.025175753215007403,-0.17691538664341325
ak002e439z6u,2002-10-22,12.0,16,30,6.333333333333332,109.8634083496412,0.1471620708079045,0.153938842937163
ak002e439z6u,2002-10-22,12.0,16,45,6.266666666666668,109.8634083496412,0.19816397371708883,0.4853650002480928
ak002e439z6u,2002-10-22,12.0,17,0,6.833333333333332,113.24227223309413,0.4953149160882546,-0.5101594909003808
ak002e439z6u,2002-10-22,12.0,17,15,6.25,113.2878027832137,0.30824178349590187,-0.18074841945030437
ak002e439z6u,2002-10-22,12.0,17,30,6.433333333333334,111.57560556642746,0.3855299459009891,0.15638017818612748
ak002e439z6u,2002-10-22,12.0,17,45,6.633333333333333,109.9089388997608,0.5031739537962178,0.48929300095309014
ak002e439z6u,2002-10-22,12.0,18,0,8.066666666666666,108.2878027832137,0.7830010191399599,-0.5062117789160923
ak002e439z6u,2002-10-22,12.0,18,15,7.433333333333334,113.2878027832137,0.6627728241606174,-0.1753814464898987
ak002e439z6u,2002-10-22,12.0,18,30,7.649999999999999,111.57560556642746,0.7085702027828502,0.16434885936722354
ak002e439z6u,2002-10-22,12.0,18,45,8.025,109.9544694498804,0.7579763787284518,0.49476913086152896
ak002e439z6u,2002-10-22,12.0,19,0,9.416666666666666,111.57560556642746,1.1004189378931966,-0.4971372705114924
ak002e439z6u,2002-10-22,12.0,19,15,8.658333333333333,108.24227223309413,0.9080737906631836,-0.16808189881099464
ak002e439z6u,2002-10-22,12.0,19,30,9.116666666666667,108.2878027832137,0.9648126188993745,0.16466205354438307
ak002e439z6u,2002-10-22,12.0,19,45,9.179166666666664,109.8634083496412,1.0721154783544549,0.5019214136900576
ak002e439z6u,2002-10-22,12.0,20,0,9.925,109.8634083496412,1.2671356197366077,-0.492959834391683
ak002e439z6u,2002-10-22,12.0,20,15,9.533333333333333,115.0,1.2662456326816787,-0.16752826738877571
ak002e439z6u,2002-10-22,12.0,20,30,8.322916666666666,113.2878027832137,1.09473921627856,0.16827330840894222
ak002e439z6u,2002-10-22,12.0,20,45,9.883333333333333,106.57560556642746,1.3206167749677817,0.5105683290927577
ak002e439z6u,2002-10-22,12.0,21,0,8.7925,108.6817041748206,1.2667317851950861,-0.49689487718941616
ak002e439z6u,2002-10-22,12.0,21,15,8.6,116.57560556642746,1.2290225881347794,-0.1544812235460569
ak002e439z6u,2002-10-22,12.0,21,30,9.5,108.24227223309413,1.4272959280908828,0.1719026285158121
ak002e439z6u,2002-10-22,12.0,21,45,9.866666666666667,119.9544694498804,1.5080198131421259,0.5087114181104803
ak002e439z6u,2002-10-22,12.0,22,0,8.8,131.66666666666666,1.3561958482959187,-0.5049796617147091
ak002e439z6u,2002-10-22,12.0,22,15,9.116666666666667,110.7878027832137,1.2654922736681404,-0.16584938139621444
ak002e439z6u,2002-10-22,12.0,22,30,9.183333333333334,114.9544694498804,1.3649847751905035,0.16193588055263586
ak002e439z6u,2002-10-22,12.0,22,45,9.35277777777778,111.57560556642746,1.3485405117112068,0.5023125690066499
ak002e439z6u,2002-10-22,12.0,23,0,9.35,107.4317041748206,1.361245522400672,-0.5037035111743502
ak002e439z6u,2002-10-22,12.0,23,15,8.777777777777779,109.9089388997608,1.2014745492133991,-0.16464509707410044
ak002e439z6u,2002-10-22,12.0,23,30,8.672222222222222,126.57560556642746,1.2413337491898755,0.16434679053340534
ak002e439z6u,2002-10-22,12.0,23,45,9.183333333333334,109.8634083496412,1.3027811048482876,0.4946535670889111
ak002e439z6u,2002-10-23,11.0,0,0,9.575,109.8634083496412,1.106253364376666,-0.5150596101794065
ak002e439z6u,2002-10-23,11.0,0,15,8.8,111.57560556642746,1.0587302661026141,-0.18628391786181886
ak002e439z6u,2002-10-23,11.0,0,30,8.950000000000003,122.5,1.1074410419014022,0.1458416964495788
ak002e439z6u,2002-10-23,11.0,0,45,9.183333333333334,123.33333333333331,1.0985400848649431,0.48019816422237993
ak002e439z6u,2002-10-23,11.0,1,0,9.2,124.9317041748206,0.9234566630814818,-0.5156767088251502
ak002e439z6u,2002-10-23,11.0,1,15,8.9,109.8634083496412,0.8642968784161398,-0.18302554512870714
ak002e439z6u,2002-10-23,11.0,1,30,9.166666666666666,109.8634083496412,0.933063159672928,0.15207651173398806
ak002e439z6u,2002-10-23,11.0,1,45,9.45,109.8634083496412,0.8726002896425076,0.4818022303953449
ak002e439z6u,2002-10-23,11.0,2,0,9.3625,105.9317041748206,0.6750323002371904,-0.5167002317248257
ak002e439z6u,2002-10-23,11.0,2,15,9.7,104.2878027832137,0.7814721675695867,-0.1853563804609629
ak002e439z6u,2002-10-23,11.0,2,30,9.433333333333335,106.57560556642746,0.6074939628818792,0.1506979506819259
ak002e439z6u,2002-10-23,11.0,2,45,8.8,109.4544694498804,0.527815580602759,0.48231410462231905
ak002e439z6u,2002-10-23,11.0,3,0,7.716666666666666,111.9544694498804,0.20585050893316473,-0.518795183171806
ak002e439z6u,2002-10-23,11.0,3,15,8.383333333333335,107.9544694498804,0.32399770856976673,-0.18056326254781757
ak002e439z6u,2002-10-23,11.0,3,30,7.933333333333334,109.62113611654706,0.2308131764650934,0.14898167270504437
ak002e439z6u,2002-10-23,11.0,3,45,7.538333333333334,107.62113611654706,0.1062942551937276,0.4868991480827497
ak002e439z6u,2002-10-23,11.0,4,0,6.3525,105.625,-0.15205258146927497,-0.5164221307614782
ak002e439z6u,2002-10-23,11.0,4,15,6.451666666666665,108.66666666666669,-0.04477113167470358,-0.1850829803199749
ak002e439z6u,2002-10-23,11.0,4,30,6.05,104.02777777777777,-0.15454162807026828,0.1471075543495416
ak002e439z6u,2002-10-23,11.0,4,45,5.8,107.2878027832137,-0.21253499086195274,0.4802385884666777
ak002e439z6u,2002-10-23,11.0,5,0,4.75,105.8625,-0.4895735098441556,-0.5166991792788658
ak002e439z6u,2002-10-23,11.0,5,15,4.933333333333334,104.94444444444444,-0.4238129051358049,-0.1860538644770251
ak002e439z6u,2002-10-23,11.0,5,30,4.6,107.66666666666669,-0.5255957522917789,0.14925640545980323
ak002e439z6u,2002-10-23,11.0,5,45,4.45,115.66666666666669,-0.5761131973970236,0.4835820833474701
ak002e439z6u,2002-10-23,11.0,6,0,3.95,123.0,-0.6999477378754809,-0.5142378930498732
ak002e439z6u,2002-10-23,11.0,6,15,3.9166666666666665,105.0,-0.7043484337108696,-0.1789579450886164
ak002e439z6u,2002-10-23,11.0,6,30,3.583333333333333,104.53571428571428,-0.7011759067199362,0.15117143126813362
ak002e439z6u,2002-10-23,11.0,6,45,3.8166666666666655,127.5,-0.7176583478077643,0.48578567090182184
ak002e439z6u,2002-10-23,11.0,7,0,3.925,118.08333333333331,-0.7532556194564692,-0.510001003523352
ak002e439z6u,2002-10-23,11.0,7,15,3.9,110.07936507936508,-0.7725553825325643,-0.17674230534859722
ak002e439z6u,2002-10-23,11.0,7,30,3.9500000000000006,115.33333333333331,-0.8316473642376062,0.1604027139315797
ak002e439z6u,2002-10-23,11.0,7,45,3.9500000000000006,109.25,-0.7809819259001648,0.49162564346107496
ak002e439z6u,2002-10-23,11.0,8,0,4.075,108.08333333333334,-0.7041361591296189,-0.5092104837473893
ak002e439z6u,2002-10-23,11.0,8,15,4.166666666666667,104.48809523809523,-0.7216910296237207,-0.17279623233651223
ak002e439z6u,2002-10-23,11.0,8,30,3.9500000000000006,108.28888888888888,-0.6153743032706824,0.15152096173818627
ak002e439z6u,2002-10-23,11.0,8,45,4.016666666666667,106.2,-0.659538444476348,0.48608847009085165
ak002e439z6u,2002-10-23,11.0,9,0,3.575,107.3407738095238,-0.7617254267149329,-0.5086476576269162
ak002e439z6u,2002-10-23,11.0,9,15,3.6333333333333333,103.66666666666669,-0.6333881915667503,-0.18166001701781623
ak002e439z6u,2002-10-23,11.0,9,30,3.35,106.9544694498804,-0.7215770976050166,0.15349009000620611
ak002e439z6u,2002-10-23,11.0,9,45,3.283333333333333,117.28333333333336,-0.8008461950523641,0.4885937406592918
ak002e439z6u,2002-10-23,11.0,10,0,3.9025,119.33333333333334,-0.7546319006621423,-0.5088790796199668
ak002e439z6u,2002-10-23,11.0,10,15,4.25,110.34335833876928,-0.650159308068881,-0.1725354657738181
ak002e439z6u,2002-10-23,11.0,10,30,4.585,111.75,-0.5869952863027245,0.15943030597965435
ak002e439z6u,2002-10-23,11.0,10,45,4.685,124.83333333333331,-0.6095337086883277,0.4881370816964912
ak002e439z6u,2002-10-23,11.0,11,0,4.605,121.66666666666669,-0.5949636379680151,-0.5109684801583957
ak002e439z6u,2002-10-23,11.0,11,15,4.586666666666667,129.33333333333334,-0.6642690312738007,-0.17249156068370244
ak002e439z6u,2002-10-23,11.0,11,30,4.72,105.33333333333331,-0.676082903568823,0.1662258940775891
ak002e439z6u,2002-10-23,11.0,11,45,4.916666666666667,102.0,-0.7412978007192021,0.5185806456425242
ak002e439z6u,2002-10-23,11.0,12,0,4.67625,100.0,-0.5343685901217129,-0.4992274213724093
ak002e439z6u,2002-10-23,11.0,12,15,4.533333333333333,101.66666666666669,-0.6424540371062125,-0.16418024420800922
ak002e439z6u,2002-10-23,11.0,12,30,4.585,98.33333333333331,-0.7054235471625601,0.17100115549424225
ak002e439z6u,2002-10-23,11.0,12,45,4.436111111111111,96.66666666666669,-0.6410849059334139,0.5029790078064937
ak002e439z6u,2002-10-23,11.0,13,0,4.583333333333333,98.0,-0.5274712104710817,-0.4960665368572055
ak002e439z6u,2002-10-23,11.0,13,15,4.31,96.0,-0.6668521535673022,-0.15734449005203274
ak002e439z6u,2002-10-23,11.0,13,30,4.344444444444443,96.66666666666669,-0.7282931406390939,0.17514906647849737
ak002e439z6u,2002-10-23,11.0,13,45,4.566666666666666,100.66666666666669,-0.521664988096029,0.5076313743679861
ak002e439z6u,2002-10-23,11.0,14,0,5.283333333333333,108.12113611654706,-0.44830115369969925,-0.5016636619115168
ak002e439z6u,2002-10-23,11.0,14,15,4.816666666666666,114.9089388997608,-0.5100655302850999,-0.16425442150076058
ak002e439z6u,2002-10-23,11.0,14,30,4.75,109.8634083496412,-0.4397163059213949,0.16407981898616522
ak002e439z6u,2002-10-23,11.0,14,45,4.483333333333333,106.16666666666669,-0.5077344052134417,0.49459705177592056
ak002e439z6u,2002-10-23,11.0,15,0,5.575,109.8634083496412,-0.3181385703181145,-0.50659591264567
ak002e439z6u,2002-10-23,11.0,15,15,5.433333333333333,108.24227223309413,-0.36947928832873345,-0.17407778894882303
ak002e439z6u,2002-10-23,11.0,15,30,5.141666666666667,111.57560556642746,-0.35433053871389836,0.16123489853605114
ak002e439z6u,2002-10-23,11.0,15,45,5.7,109.8634083496412,-0.2837589476103059,0.49114237278531137
ak002e439z6u,2002-10-23,11.0,16,0,6.6125000000000025,109.8975562622309,0.08985442801980156,-0.5080821744087509
ak002e439z6u,2002-10-23,11.0,16,15,6.8,109.8634083496412,0.047069159275153837,-0.17501694135744764
ak002e439z6u,2002-10-23,11.0,16,30,6.516666666666668,109.8634083496412,0.013297058606403336,0.15949683106745394
ak002e439z6u,2002-10-23,11.0,16,45,6.9833333333333325,109.8634083496412,0.18282364544891325,0.49155442427736096
ak002e439z6u,2002-10-23,11.0,17,0,7.7875,117.4317041748206,0.4628694757303379,-0.5052051490169328
ak002e439z6u,2002-10-23,11.0,17,15,7.491666666666666,113.2878027832137,0.4314604310611104,-0.17709147220061872
ak002e439z6u,2002-10-23,11.0,17,30,7.866666666666667,114.9544694498804,0.4280093797239516,0.1618923235321656
ak002e439z6u,2002-10-23,11.0,17,45,7.716666666666666,113.2878027832137,0.5803365064951537,0.4934869191855008
ak002e439z6u,2002-10-23,11.0,18,0,8.049999999999999,113.24227223309413,0.7636589304608931,-0.5016392861361312
ak002e439z6u,2002-10-23,11.0,18,15,7.983333333333332,113.24227223309413,0.785546394753777,-0.16926097761051628
ak002e439z6u,2002-10-23,11.0,18,30,7.833333333333332,109.8634083496412,0.8284839255496562,0.17184095624016968
ak002e439z6u,2002-10-23,11.0,18,45,8.049999999999999,109.9544694498804,0.8828432033439766,0.5067683253468549
ak002e439z6u,2002-10-23,11.0,19,0,7.975,109.8634083496412,0.9002107375532623,-0.4945131011604919
ak002e439z6u,2002-10-23,11.0,19,15,8.700000000000001,113.24227223309413,0.9643399318184542,-0.16034220411212946
ak002e439z6u,2002-10-23,11.0,19,30,9.116666666666667,111.57560556642746,1.0924285543033143,0.17826485924598975
ak002e439z6u,2002-10-23,11.0,19,45,9.5,111.57560556642746,1.175793368895077,0.5114963614984994
ak002e439z6u,2002-10-23,11.0,20,0,9.4546875,110.5567041748206,1.1846724512397542,-0.49663487706947185
ak002e439z6u,2002-10-23,11.0,20,15,9.933333333333334,108.24227223309413,1.249546885936684,-0.1635711889724014
ak002e439z6u,2002-10-23,11.0,20,30,9.304166666666667,108.2878027832137,1.1910229417255163,0.1651739705081463
ak002e439z6u,2002-10-23,11.0,20,45,9.783333333333333,106.57560556642746,1.2220627125189825,0.5000447212831661
ak002e439z6u,2002-10-23,11.0,21,0,9.375,109.9317041748206,1.3125512520534974,-0.5035376876179022
ak002e439z6u,2002-10-23,11.0,21,15,9.958333333333332,114.9089388997608,1.3211180147062767,-0.16751805271952497
ak002e439z6u,2002-10-23,11.0,21,30,9.958333333333332,111.62113611654706,1.3878108743475461,0.16377113153442543
ak002e439z6u,2002-10-23,11.0,21,45,9.95,114.9544694498804,1.3921849889989582,0.495546178774205
ak002e439z6u,2002-10-23,11.0,22,0,9.55,106.62113611654706,1.3512138179626232,-0.5050859452675716
ak002e439z6u,2002-10-23,11.0,22,15,9.966666666666667,109.9544694498804,1.3764136082862533,-0.17047528624853434
ak002e439z6u,2002-10-23,11.0,22,30,9.533333333333333,109.8634083496412,1.3194545077840985,0.16439217033772127
ak002e439z6u,2002-10-23,11.0,22,45,9.566666666666666,111.57560556642746,1.3110230346355718,0.4951299518701702
ak002e439z6u,2002-10-23,11.0,23,0,9.6625,116.2158520874103,1.3452380401664146,-0.5063271127358461
ak002e439z6u,2002-10-23,11.0,23,15,9.95,108.33333333333331,1.3851076817259558,-0.17371243539368833
ak002e439z6u,2002-10-23,11.0,23,30,9.958333333333332,126.57560556642746,1.3714057630340686,0.16283347041427798
ak002e439z6u,2002-10-23,11.0,23,45,9.95,119.9544694498804,1.3318427026014017,0.49426406319559024
ak002e439z6u,2002-10-24,10.0,0,0,9.95,109.8634083496412,1.126065892581465,-0.5163649027690603
ak002e439z6u,2002-10-24,10.0,0,15,9.583333333333334,121.66666666666669,1.1670286015489133,-0.18716713797978282
