time,latitude,longitude,mag,id,date,prep_zone_in,prep_zone_out,dist,sonde,sonde_lat,sonde_lon
04:12:40.096000,26.329,129.5878,5.5,us2000kc3p,2019-04-08,231.73946499684772,463.47892999369554,177.60948436087392,OK426,26.28,127.81
12:15:17.740000,26.8729,128.1405,4.8,us2000j88b,2019-01-24,115.87773561551262,231.75547123102524,73.48100395180944,OK426,26.28,127.81
12:31:45.530000,38.819,140.686,4.9,usp0005fsf,1992-10-23,127.93813041575251,255.87626083150502,114.45901429788034,AK539,39.725,140.053
20:41:05.770000,39.822,140.971,4.6,usp0005ey8,1992-10-04,95.06047936562808,190.12095873125617,79.38355002769869,AK539,39.725,140.053
06:59:39.910000,41.977,140.66,6.2,usp0005cz6,1992-08-24,463.446919736288,926.893839472576,255.26903051213554,AK539,39.725,140.053
04:30:47.720000,39.495,143.501,6.2,usp0005bnv,1992-07-29,463.446919736288,926.893839472576,297.18661465339056,AK539,39.725,140.053
02:53:28.330000,38.731,143.012,5.9,usp0005bek,1992-07-25,344.3499307633384,688.6998615266768,278.29647548041385,AK539,39.725,140.053
21:18:57.480000,39.324,143.011,6.0,usp0005b35,1992-07-18,380.1893963205613,760.3787926411226,258.19277566153664,AK539,39.725,140.053
13:56:54.480000,39.48,142.95600000000005,6.1,usp0005b2b,1992-07-18,419.7589839910073,839.5179679820146,250.79788867173832,AK539,39.725,140.053
12:02:40.670000,39.164,143.124,5.8,usp0005b23,1992-07-18,311.8889584093935,623.777916818787,271.5798494539261,AK539,39.725,140.053
11:48:20.960000,39.161,143.178,5.8,usp0005b21,1992-07-18,311.8889584093935,623.777916818787,276.1866114220388,AK539,39.725,140.053
10:59:39.870000,39.454,143.19899999999996,5.9,usp0005b1v,1992-07-18,344.3499307633384,688.6998615266768,271.90613798096126,AK539,39.725,140.053
10:20:11.940000,39.436,143.026,6.4,usp0005b1s,1992-07-18,564.9369748123029,1129.8739496246058,257.41779823260714,AK539,39.725,140.053
08:39:05.790000,39.675,143.02700000000004,6.1,usp0005b1d,1992-07-18,419.7589839910073,839.5179679820146,255.11791459047043,AK539,39.725,140.053
08:36:58.700000,39.419,143.33,6.9,usp0005b1c,1992-07-18,926.8298233793497,1853.659646758699,283.60066052956694,AK539,39.725,140.053
08:20:00.110000,39.41,143.191,5.8,usp0005b1a,1992-07-18,311.8889584093935,623.777916818787,271.89280379706804,AK539,39.725,140.053
00:00:41.140000,39.354,143.225,5.9,usp0005awx,1992-07-16,344.3499307633384,688.6998615266768,275.758214319618,AK539,39.725,140.053
11:08:55.360000,41.457,142.031,6.2,usp0005aqu,1992-07-12,463.446919736288,926.893839472576,254.99197827917962,AK539,39.725,140.053
12:16:17.700000,39.004,140.00799999999998,4.5,usp00053jq,1992-02-27,86.09937521846008,172.19875043692016,80.14106979988705,AK539,39.725,140.053
01:06:55.510000,38.47,140.308,5.7,usp0005225,1992-01-22,282.48799749157075,564.9759949831415,141.06207389521182,AK539,39.725,140.053
03:19:03.880000,39.186,142.18200000000004,5.4,usp0006581,1993-12-17,209.89398836235245,419.7879767247049,192.75734443019473,AK539,39.725,140.053
06:11:22.680000,38.625,141.164,5.8,usp00064a8,1993-11-27,311.8889584093935,623.777916818787,155.33625408687178,AK539,39.725,140.053
15:54:21.240000,32.02,137.832,6.9,usp00061tu,1993-10-11,926.8298233793497,1853.659646758699,878.0487229064319,AK539,39.725,140.053
19:42:41.910000,41.985,139.839,6.5,usp0005y2x,1993-08-07,623.7348354824193,1247.4696709648385,251.62310537877894,AK539,39.725,140.053
12:56:03.430000,39.087,138.636,5.1,usp0005x9x,1993-07-24,155.95525028269526,311.9105005653905,141.10813430067154,AK539,39.725,140.053
16:01:07.170000,42.825,139.28799999999998,6.0,usp0005w1z,1993-07-12,380.1893963205613,760.3787926411226,350.1944017952467,AK539,39.725,140.053
14:45:05.570000,43.124,139.183,6.3,usp0005w1f,1993-07-12,511.6818355403079,1023.3636710806157,384.43506109876745,AK539,39.725,140.053
13:17:11.960000,42.851000000000006,139.197,7.7,usp0005w12,1993-07-12,2046.4446367246742,4092.8892734493484,354.49373783807965,AK539,39.725,140.053
13:26:34.600000,40.009,140.56,4.5,usp0005vn7,1993-07-05,86.09937521846008,172.19875043692016,53.62853692951635,AK539,39.725,140.053
18:21:31.730000,39.097,141.678,5.4,usp0005s91,1993-05-05,209.89398836235245,419.7879767247049,156.35248277023328,AK539,39.725,140.053
07:08:18.930000,41.8,143.467,6.0,usp0005q39,1993-03-25,380.1893963205613,760.3787926411226,368.99086684076883,AK539,39.725,140.053
09:27:43.100000,40.268,142.333,5.7,usp0005nnq,1993-02-25,282.48799749157075,564.9759949831415,203.82179957394303,AK539,39.725,140.053
13:27:42.010000,37.634,137.245,6.6,usp0005mrp,1993-02-07,688.6522963442757,1377.304592688551,336.9840024247997,AK539,39.725,140.053
14:39:26.170000,38.649,133.465,6.6,usp0005kz3,1993-01-19,688.6522963442757,1377.304592688551,581.4425224698205,AK539,39.725,140.053
